entrega_id,fecha_planificada,fecha_real,entrega_completa,entrega_a_tiempo,entrega_completa_a_tiempo,costo_preparacion,venta,rotura_stock,pedidos_proveedores,pedidos_retrasados,volumen_stock_recibido,horas_recepcion,tiempo_produccion,tiempo_programado,produccion_real,produccion_teorica,productos_buenos
516,2023-08-20,2023-08-20,True,True,True,2027.6458953637962,124115.57917253643,False,4,0,274,14,8.599038830298205,9,9.19015393983653,10,8.819536733077923
517,2024-04-23,2024-04-25,True,False,False,3068.8668162836993,120645.03556917798,True,1,0,487,5,8.667373677495283,9,9.009490930722164,10,8.877928860390497
518,2023-08-21,2023-08-21,True,True,True,2548.184620029998,109843.71745281754,False,4,0,128,11,8.978038002895957,9,11.489153845421594,13,11.062386979356349
519,2023-11-30,2023-11-30,True,True,True,2564.8035194856056,129059.89689360005,False,3,0,260,9,8.066433436986626,9,16.87293605487999,18,16.61885804385764
520,2024-07-17,2024-07-17,True,True,True,2424.0163088419804,130601.4381867127,False,4,0,208,5,8.218210313824954,9,13.91144345669808,14,13.830591549224273
521,2023-11-23,2023-11-23,True,True,True,2898.9253506910695,101265.58696045383,False,3,0,212,12,7.451453758832966,8,10.953001988726829,11,10.55663417313859
522,2024-04-26,2024-04-26,True,True,True,2755.3244955325667,116721.26703533043,False,4,2,347,14,7.385971571391014,8,12.121073562029462,13,11.968566719574488
523,2024-10-04,2024-10-04,True,True,True,2662.4029126050614,121116.30021243182,False,2,0,240,6,7.126688651007253,8,12.15047051128346,14,11.679386066608787
524,2023-07-22,2023-07-22,True,True,True,2691.824572459385,123789.80690522026,False,3,0,332,14,6.856021783879128,8,15.981982218048756,18,15.845850734369558
525,2024-01-22,2024-01-22,True,True,True,3083.806974010427,120019.07412276907,False,1,0,272,8,8.424397608222925,9,14.522855840196227,17,14.254800982730467
526,2024-08-05,2024-08-06,True,False,False,2445.6561417066737,116217.23455422591,False,2,0,419,8,7.919043302962669,8,12.481830459534894,13,12.089343102138407
527,2023-10-05,2023-10-05,True,True,True,3495.6852092084523,123929.13510548216,False,3,0,303,10,7.807997867892731,8,10.996011278360855,11,10.933851987168874
528,2024-03-13,2024-03-13,True,True,True,2000.8466123544727,125187.93017451721,False,2,1,330,10,7.053449910305542,8,12.275566243866379,14,12.215364478081764
529,2024-07-03,2024-07-03,True,True,True,2263.413538932333,121458.71565151676,False,1,0,360,13,7.62874729049761,8,17.138835301672202,18,16.60142699054252
530,2024-01-28,2024-01-28,False,True,False,2462.2934095469004,136589.40303431565,False,3,1,422,11,7.19194628689761,8,14.936816335151509,16,14.857630796238983
531,2024-07-06,2024-07-06,True,True,True,2751.249848064645,111092.51136447737,False,1,0,475,6,7.8685634887806675,8,16.368643544690624,17,16.16674691043296
532,2023-09-17,2023-09-17,True,True,True,2599.319291923703,118049.74111177954,False,1,0,172,10,6.837735146070737,8,13.354882517122808,14,13.268721889885903
533,2023-07-26,2023-07-27,True,False,False,2504.2880010012154,123308.79321423509,False,1,0,230,7,7.495558949842182,8,16.336035295865138,17,15.927016018998634
534,2023-11-27,2023-11-27,True,True,True,2766.815139506719,136809.25623008664,False,3,0,242,5,7.354310245046882,8,18.708052251341506,19,18.020203477164856
535,2023-03-18,2023-03-17,True,True,True,1831.71574984254,133366.57357758982,True,3,0,310,13,7.192026827038098,8,14.168968938818027,16,13.777390331526686
536,2024-09-15,2024-09-15,True,True,True,2103.352834074311,124328.44553850277,False,4,1,395,10,8.869118381688397,9,14.589706972205049,17,14.167739271314261
537,2024-12-21,2024-12-24,True,False,False,1928.3305044580698,120874.7375368074,True,4,1,344,9,7.931680082763881,9,14.650681370604149,17,14.36041851398535
538,2024-04-29,2024-04-29,True,True,True,2202.029651341213,119274.14789597715,True,4,0,236,8,7.867182511913984,8,13.306213665912473,15,13.138805031175446
539,2024-04-14,2024-04-19,True,False,False,2352.608478356681,120361.1437848964,False,3,0,156,11,7.433400845073528,8,13.600556136227404,15,12.990534570416255
540,2023-10-30,2023-10-30,True,True,True,2282.4598873349905,127730.00929379386,False,2,0,170,7,7.421861978763113,8,10.393579133978937,11,10.02372144021143
541,2024-11-14,2024-11-14,False,True,False,1430.4429377845745,118540.62563886699,False,1,0,480,5,8.464834683616134,9,11.446655354286715,13,10.958394929965753
542,2024-03-29,2024-03-29,True,True,True,2141.3039181702843,116554.13464265366,False,2,0,254,7,7.9511715249012305,9,9.422636931054981,10,9.178208146846002
543,2023-08-05,2023-08-05,True,True,True,2571.7132834287468,128715.24386087935,False,3,0,153,9,7.828075935807076,8,10.531595818733447,12,10.235057694515612
544,2023-01-25,2023-01-25,True,True,True,3539.207119507196,123624.11462875451,False,4,0,305,13,7.969366699034985,9,10.437138839337536,12,10.270268691401993
545,2024-12-17,2024-12-17,True,True,True,1980.1854607905407,119836.82787653977,True,1,0,159,12,7.394784705059896,8,10.292136092687864,11,9.987428454752875
546,2023-08-20,2023-08-20,True,True,True,2223.869373943696,109028.56350371186,False,4,1,234,13,8.854300373976388,9,10.78758673069576,11,10.256539417482808
547,2024-01-03,2024-01-03,True,True,True,3579.8696303304996,101385.15549444512,False,2,0,306,6,7.37816413104673,8,9.255355111605333,10,9.16356169809888
548,2023-06-22,2023-06-22,True,True,True,2456.457636928425,138798.74549421007,False,2,0,438,11,7.763759706723495,8,9.98813828054323,10,9.553829896620691
549,2024-02-13,2024-02-15,True,False,False,2789.9334195057727,130476.84061108397,False,3,0,195,13,7.336123801361903,8,11.260751112649457,13,10.943335564882265
550,2023-12-17,2023-12-17,True,True,True,2197.5466180359126,124977.88309417777,False,1,1,178,10,6.94626705449643,8,14.749895651411698,15,14.048039868242777
551,2023-08-28,2023-08-28,False,True,False,2306.3753170105238,109025.60423465041,False,2,0,256,6,7.881387721638416,9,17.868589510589075,19,17.0262040905381
552,2024-10-04,2024-10-06,False,False,False,2898.4164724045695,112254.75390602575,False,3,0,192,9,7.129874789908505,8,18.817074528716766,19,18.09638554871145
553,2023-04-25,2023-04-25,True,True,True,1967.8949230799633,102342.89813049979,True,2,0,320,7,7.336656488952542,8,11.991479681990322,13,11.585610705522129
554,2024-11-05,2024-11-05,True,True,True,2706.022081073825,111995.38916455688,False,2,0,486,7,8.04472788219445,9,9.522392522644031,11,9.38920659117668
555,2024-10-12,2024-10-12,False,True,False,1526.3287629295928,129784.5780566655,False,4,1,229,13,8.25503064347878,9,11.481413748623034,13,11.29603123285928
556,2024-05-17,2024-05-17,True,True,True,2968.882677181575,110409.76033159177,False,4,1,128,13,8.655945493267557,9,10.713258670029113,11,10.299530048425048
557,2024-03-31,2024-04-02,True,False,False,1720.9007851248998,134189.29004178735,False,1,0,181,12,7.77426757228198,8,15.951362403457264,16,15.367762684605
558,2023-04-24,2023-04-26,True,False,False,2886.950897899552,126178.36782701917,False,4,0,348,7,7.647058933618066,8,9.037543803486743,10,8.668449721565098
559,2023-05-13,2023-05-13,True,True,True,1823.1226626451207,127344.76745001218,False,1,0,165,11,7.784332231722385,8,12.162795929012539,13,11.819555234451862
560,2024-07-31,2024-07-31,True,True,True,2812.143978324421,105748.22235499295,False,1,1,116,13,7.792443422641621,9,12.338418416562845,13,12.307946453834857
561,2023-04-05,2023-04-07,True,False,False,2175.336137152068,106733.05469922222,False,2,0,358,8,7.907920022756722,9,8.871346762212678,10,8.785891572233167
562,2023-11-28,2023-11-28,True,True,True,2719.7263452289953,132679.6048710309,False,2,0,405,14,8.711752096299474,9,18.040583441226005,19,17.506796420745005
563,2023-01-19,2023-01-20,True,False,False,2673.0577265774746,131912.46297390678,False,1,0,204,8,7.20576798618057,8,18.540830512508457,19,17.64375399608413
564,2023-12-20,2023-12-21,True,False,False,2458.8731501642733,123064.5086296334,False,4,0,192,10,7.1454554040018134,8,17.334156180583356,19,16.81653759248447
565,2023-09-23,2023-09-23,False,True,False,2383.4515394814252,125481.2632872729,False,1,0,222,12,7.017500306661862,8,18.629299252831434,19,17.815380595938166
566,2024-01-01,2024-01-02,False,False,False,2391.9478144083405,109834.75637817397,False,3,0,450,7,8.238889463112061,9,9.724050253453102,10,9.628054793104214
567,2023-12-26,2023-12-26,True,True,True,2323.1817895753543,117081.3615086024,False,4,0,182,9,8.039893459438021,9,9.285312390785624,10,8.916088418954914
568,2023-05-02,2023-05-02,True,True,True,2705.2786225206864,112326.79524764344,False,2,0,315,12,7.738954422793163,9,12.756394845743937,15,12.712320317995355
569,2023-06-14,2023-06-14,True,True,True,2217.9425996942027,116295.6739858956,False,2,1,362,12,7.67138139577558,9,9.050497220902331,10,8.64599675014665
570,2024-12-23,2024-12-23,True,True,True,2806.587000945784,123854.69475848244,False,3,0,326,13,8.966858207582185,9,13.70262018540179,15,13.020575335731964
571,2023-05-29,2023-05-29,True,True,True,2428.6203725912032,110298.1877020352,False,2,0,373,7,7.193683621382789,8,14.512288551498616,17,14.085444172047492
572,2024-07-19,2024-07-19,True,True,True,2360.4973599770187,121019.12085882915,False,4,2,373,14,7.983726910556355,9,16.444627320525584,19,15.770942492207826
573,2024-10-08,2024-10-08,True,True,True,1888.389884969035,134246.27732077244,False,2,1,302,11,7.5067232270750575,8,17.052917704760603,18,16.339718376441603
574,2023-07-03,2023-07-03,True,True,True,2947.762768708487,102596.32174385515,False,2,0,495,9,8.239889062462993,9,11.188286573305211,13,10.73480343184652
575,2023-05-20,2023-05-22,False,False,False,2012.0253345701765,126621.64807777369,True,2,0,146,9,8.441381024357186,9,13.151914972697174,15,12.71642087082509
576,2024-02-19,2024-02-20,True,False,False,2410.02164909836,126523.26535828231,False,3,0,481,12,8.383778522876352,9,12.036501656792666,14,11.93136787160949
577,2023-12-02,2023-12-03,True,False,False,2361.2749658078023,107442.00558821396,False,1,0,171,12,7.202405886017853,8,13.548650909283376,14,13.427781830845326
578,2024-11-15,2024-11-15,True,True,True,3571.503527292455,115302.35535662863,False,1,0,180,10,7.138315462101873,8,12.887993971322029,14,12.583713178734206
579,2024-12-04,2024-12-06,True,False,False,2989.883608470682,133248.28421990093,False,3,0,164,8,7.276267271706847,8,10.308216280665631,11,9.992853453864964
580,2024-07-07,2024-07-07,True,True,True,2272.0143910097286,110286.18722945933,False,3,1,321,10,8.599176770075234,9,16.57000323193914,18,16.53375299930664
581,2023-10-07,2023-10-12,True,False,False,2840.871704407571,129625.02885800102,False,4,1,424,9,8.907572316359603,9,17.16564491760191,19,17.021881526496312
582,2024-10-07,2024-10-07,True,True,True,1310.7841700633358,121926.51532648025,False,3,1,318,14,8.848427937155982,9,15.905242096433547,17,15.714939696814302
583,2023-05-11,2023-05-11,True,True,True,2874.99574913091,122397.7382006463,False,4,0,104,5,7.038898775393549,8,12.034491400116057,14,11.95171463622777
584,2024-06-23,2024-06-23,True,True,True,2517.1909111289674,118832.36002218424,False,1,0,447,13,7.892540040190381,9,9.347608424555041,10,9.281554510056736
585,2024-10-15,2024-10-15,True,True,True,2636.398312265897,127939.90509501066,False,4,0,284,14,7.812047984810007,8,16.344391975951,17,16.087460640129624
586,2024-07-05,2024-07-05,True,True,True,2932.124192349318,92924.56144618822,False,1,0,371,8,7.889379029332885,8,17.639332537746157,19,17.44702202283548
587,2023-10-30,2023-10-30,True,True,True,2403.2635885657774,110635.0294408146,False,1,0,477,8,8.728971427174669,9,9.202977455494578,10,9.174714301676252
588,2023-06-04,2023-06-04,True,True,True,1957.7437718069916,117791.4784119513,True,3,0,345,10,6.939618139828885,8,14.928467837332574,15,14.870941044817533
589,2024-07-16,2024-07-16,True,True,True,1940.969786009086,131635.25859626327,False,2,0,114,9,7.342788173161155,8,13.976231074238306,16,13.575396999375716
590,2023-01-26,2023-01-26,True,True,True,1322.2368486740143,126500.7657652598,False,3,0,142,13,7.449602459241521,8,12.913946584373612,13,12.74226120541224
591,2024-12-09,2024-12-09,True,True,True,1647.648686423094,129817.24674209635,False,3,0,339,5,7.000466803362543,8,18.08672273423215,19,17.243061884484607
592,2024-07-28,2024-07-28,True,True,True,2057.9293528201415,138004.0111690382,False,4,0,234,9,8.308560830465538,9,12.841137834074903,14,12.375269463683408
593,2023-12-02,2023-12-02,True,True,True,2181.0408830220654,111233.7079811052,False,1,0,492,8,8.014464409754874,9,10.762828797050027,12,10.281684978917323
594,2024-04-23,2024-04-23,True,True,True,2673.0586643988613,124920.14280566899,False,3,0,201,8,8.874778275824056,9,12.039209393637755,14,11.658051566856825
595,2023-03-06,2023-03-06,True,True,True,2859.326314127873,124260.46487244996,False,4,0,478,13,8.514338735185573,9,11.770804079363916,13,11.376073291396862
596,2024-10-02,2024-10-02,False,True,False,2619.55464614041,119475.61693467131,False,2,0,484,13,7.818101271716613,8,12.676517587369334,13,12.549602031739196
597,2023-03-30,2023-04-01,True,False,False,3059.091508575354,131986.42608995462,False,4,2,390,7,7.3484287426311505,8,18.507400723018726,19,17.97531518618921
598,2023-04-11,2023-04-11,True,True,True,1527.2427517768106,119638.86674023722,False,2,0,494,7,7.957500761184032,9,9.962914509901879,11,9.688392240141022
599,2024-03-23,2024-03-25,True,False,False,2489.766307230674,126240.45259149802,False,1,0,363,14,7.648437403187462,8,14.205335522153485,16,14.07090365987729
600,2024-06-23,2024-06-23,True,True,True,2244.044669257398,120504.53184451933,False,3,0,255,7,7.885281723820343,8,9.005382869615119,10,8.8187399780995
601,2023-09-17,2023-09-17,True,True,True,2769.583922076529,144101.20522395193,True,2,0,173,10,7.251441695954238,8,15.014729927423792,16,14.617719867466393
602,2023-12-14,2023-12-14,True,True,True,2807.8882460690443,131821.51080627256,False,4,0,321,12,7.767164154405145,8,10.44580746981753,11,10.146321939656534
603,2024-06-28,2024-06-28,True,True,True,3077.963900940643,130521.06822474636,False,4,1,220,5,7.9385493537825145,9,16.959696825298185,19,16.261033030918796
604,2023-07-19,2023-07-21,True,False,False,1110.1465571022316,109667.93737256904,False,3,0,122,6,7.419855812467114,8,15.70378316010375,18,15.000127562246776
605,2024-08-01,2024-08-04,True,False,False,2117.291456393466,126261.49677295638,False,2,1,201,12,7.0518714107659966,8,13.647065277938209,16,13.422822166187997
606,2023-12-14,2023-12-14,True,True,True,2147.8784967551323,121480.64281449575,True,1,0,312,11,7.4674836728309275,8,15.29150943982071,16,14.786250850367619
607,2023-09-18,2023-09-18,True,True,True,2049.3151425788774,115933.31280961556,False,1,0,402,12,7.394983367178247,8,10.532866833791072,12,10.066043496499375
608,2023-07-05,2023-07-07,True,False,False,2716.17635710017,112828.18099277529,False,2,0,309,5,8.29343761601923,9,11.086813794559806,12,10.720391256064811
609,2024-09-06,2024-09-05,True,True,True,2356.5039071045007,131504.87050033352,False,4,1,298,11,6.843824455257648,8,8.941440660983112,10,8.533016106553653
610,2024-02-24,2024-02-24,True,True,True,2818.999314534123,106811.43224156651,False,3,1,429,10,8.003852512222675,9,10.939260721055778,12,10.786338645374952
611,2023-11-14,2023-11-15,True,False,False,1943.7824123201058,109751.61837087822,False,1,0,455,13,7.675708602520293,9,9.655929499414837,11,9.420333571124134
612,2023-09-11,2023-09-11,True,True,True,2470.7849405012557,128264.03317330524,True,4,0,491,11,6.877388816547016,8,16.526415124278547,18,15.897391582156077
613,2023-02-15,2023-02-15,True,True,True,2141.047553545394,137092.07154352963,False,3,0,432,6,7.900167893689732,8,16.47063677972856,19,15.725245125286376
614,2023-08-22,2023-08-25,True,False,False,1458.973499118936,126721.73958918819,True,1,0,411,8,8.772910155249965,9,15.709309887590981,17,14.931463687286715
615,2024-06-04,2024-06-04,True,True,True,2521.364065252978,126940.36405476721,False,2,0,183,6,7.4377831127654055,8,14.734534898489764,17,14.106656822243012
616,2024-07-15,2024-07-16,True,False,False,2345.46688163087,124048.23408808268,False,1,1,367,5,7.485023630653175,8,15.403147516144957,18,15.106802430658314
617,2023-09-29,2023-09-29,True,True,True,2296.4054978889876,129885.38410973932,False,3,0,162,10,7.849194993218744,9,11.22161175364733,13,11.161876075188786
618,2024-09-07,2024-09-07,True,True,True,2988.822422394218,114148.64143676334,False,1,1,127,14,8.025365810250008,9,13.612778057370553,16,13.316577049848142
619,2023-10-20,2023-10-22,True,False,False,1784.1705420013673,123105.43579930937,False,3,0,300,14,7.468174571768888,8,9.387871606628606,10,9.264083084113189
620,2024-11-08,2024-11-08,True,True,True,2983.463056931033,136017.05099629087,False,1,0,199,10,7.5725247297214935,8,17.051476614839196,18,16.742372032519516
621,2023-01-11,2023-01-11,True,True,True,2923.2035639182627,125091.407622707,False,3,0,278,8,7.549930730128874,8,12.247277893577689,14,12.233630024838074
622,2024-02-01,2024-02-01,True,True,True,2915.8916367006177,124480.8082414671,False,1,0,414,9,7.712815713465159,8,15.385742471133339,17,14.680996968381155
623,2024-01-20,2024-01-20,True,True,True,2551.322764269832,117022.03843776039,False,3,0,141,13,8.411806437304271,9,13.57819268474898,15,12.984199863730472
624,2024-12-11,2024-12-11,True,True,True,3030.628129256059,115666.10433313847,False,4,0,249,14,6.9743432116949435,8,15.545829372770935,17,15.098755211340663
625,2023-06-21,2023-06-21,True,True,True,1141.4633046842966,127002.17889235062,False,4,0,341,10,8.996179839424729,9,9.03667738876265,10,9.010305283306316
